clean_sum_logprob,condition,condition_damage,condition_sum_logprob,fraction_of_full_ablation_damage,full_ablation_damage,full_ablation_sum_logprob,gold,idx,span_end,span_len,span_start,task
-0.01846488006412983,edge_random,7.137656211853027e-06,-0.018472017720341682,1.127360386132747e-06,6.331299467012286,-6.349764347076416,Tennessee,764764_1993.txt_headquarters_state_43,6834,29,6805,headquarters_state
-0.01846488006412983,edge_nonqr_gold,-0.0014085117727518082,-0.01705636829137802,-0.00022246803836882464,6.331299467012286,-6.349764347076416,Tennessee,764764_1993.txt_headquarters_state_43,2823,29,2794,headquarters_state
-0.01846488006412983,edge_bottom_gold,1.987442374229431e-06,-0.01846686750650406,3.1390749791326754e-07,6.331299467012286,-6.349764347076416,Tennessee,764764_1993.txt_headquarters_state_43,2823,29,2794,headquarters_state
-0.05831604450941086,edge_gold,0.00041610002517700195,-0.05873214453458786,0.00015799189428142472,2.633679576218128,-2.691995620727539,Pennsylvania,103730_1993.txt_headquarters_state_2,3677,33,3644,headquarters_state
-0.05831604450941086,edge_distractor,0.000866670161485672,-0.05918271467089653,0.0003290719832859015,2.633679576218128,-2.691995620727539,Pennsylvania,103730_1993.txt_headquarters_state_2,930,33,897,headquarters_state
-0.05831604450941086,edge_random,2.466142177581787e-06,-0.05831851065158844,9.363865672387835e-07,2.633679576218128,-2.691995620727539,Pennsylvania,103730_1993.txt_headquarters_state_2,5886,33,5853,headquarters_state
-0.05831604450941086,edge_nonqr_gold,-0.003347165882587433,-0.054968878626823425,-0.0012709085466630098,2.633679576218128,-2.691995620727539,Pennsylvania,103730_1993.txt_headquarters_state_2,3677,33,3644,headquarters_state
-0.05831604450941086,edge_bottom_gold,-0.0008480548858642578,-0.0574679896235466,-0.00032200382063259,2.633679576218128,-2.691995620727539,Pennsylvania,103730_1993.txt_headquarters_state_2,3677,33,3644,headquarters_state
-0.023129116743803024,edge_gold,0.004239039495587349,-0.027368156239390373,0.0010781597206094124,3.9317361004650593,-3.9548652172088623,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,3489,13,3476,registrant_name
-0.023129116743803024,edge_distractor,0.0001287013292312622,-0.023257818073034286,3.27339694075701e-05,3.9317361004650593,-3.9548652172088623,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,784,13,771,registrant_name
-0.023129116743803024,edge_random,0.00012583844363689423,-0.02325495518743992,3.2005821454295884e-05,3.9317361004650593,-3.9548652172088623,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,6233,13,6220,registrant_name
-0.023129116743803024,edge_nonqr_gold,0.0015485286712646484,-0.024677645415067673,0.00039385366456346936,3.9317361004650593,-3.9548652172088623,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,3489,13,3476,registrant_name
-0.023129116743803024,edge_bottom_gold,-1.12093985080719e-05,-0.023117907345294952,-2.851004803385968e-06,3.9317361004650593,-3.9548652172088623,"JILCO INDUSTRIES, INC.",53540_1993.txt_registrant_name_21,3489,13,3476,registrant_name
-0.004095898941159248,edge_gold,0.00027964869514107704,-0.004375547636300325,0.0003605231828027143,0.7756746541708708,-0.77977055311203,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,3148,44,3104,registrant_name
-0.004095898941159248,edge_distractor,5.284184589982033e-05,-0.004148740787059069,6.812372380054586e-05,0.7756746541708708,-0.77977055311203,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,953,44,909,registrant_name
-0.004095898941159248,edge_random,-5.348352715373039e-05,-0.004042415414005518,-6.89509794681891e-05,0.7756746541708708,-0.77977055311203,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,4149,44,4105,registrant_name
-0.004095898941159248,edge_nonqr_gold,6.07161782681942e-05,-0.0041566151194274426,7.827531548403441e-05,0.7756746541708708,-0.77977055311203,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,3148,44,3104,registrant_name
-0.004095898941159248,edge_bottom_gold,4.417356103658676e-05,-0.004140072502195835,5.694856831928392e-05,0.7756746541708708,-0.77977055311203,Minnesota Mining and Manufacturing Company,66740_1993.txt_registrant_name_192,3148,44,3104,registrant_name
-0.2544228434562683,edge_gold,0.006712883710861206,-0.2611357271671295,0.0030332063288352946,2.2131312489509583,-2.4675540924072266,SCANA Corporation,754737_1993.txt_registrant_name_199,3777,41,3736,registrant_name
-0.2544228434562683,edge_distractor,0.0008305907249450684,-0.2552534341812134,0.00037530115999165206,2.2131312489509583,-2.4675540924072266,SCANA Corporation,754737_1993.txt_registrant_name_199,1049,41,1008,registrant_name
-0.2544228434562683,edge_random,0.00043660402297973633,-0.25485944747924805,0.00019727886594466103,2.2131312489509583,-2.4675540924072266,SCANA Corporation,754737_1993.txt_registrant_name_199,1705,41,1664,registrant_name
-0.2544228434562683,edge_nonqr_gold,0.005763530731201172,-0.2601863741874695,0.0026042426240798556,2.2131312489509583,-2.4675540924072266,SCANA Corporation,754737_1993.txt_registrant_name_199,3777,41,3736,registrant_name
-0.2544228434562683,edge_bottom_gold,-0.004183828830718994,-0.2502390146255493,-0.0018904567149834255,2.2131312489509583,-2.4675540924072266,SCANA Corporation,754737_1993.txt_registrant_name_199,3777,41,3736,registrant_name
-1.871780276298523,edge_gold,0.40946877002716064,-2.2812490463256836,0.6046761236697293,0.6771703958511353,-2.548950672149658,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,3554,63,3491,registrant_name
-1.871780276298523,edge_random,-4.76837158203125e-06,-1.871775507926941,-7.041612585615007e-06,0.6771703958511353,-2.548950672149658,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,4946,63,4883,registrant_name
-1.871780276298523,edge_nonqr_gold,1.0371208190917969e-05,-1.8717906475067139,1.531550737371264e-05,0.6771703958511353,-2.548950672149658,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,3554,63,3491,registrant_name
-1.871780276298523,edge_bottom_gold,-5.960464477539062e-07,-1.8717796802520752,-8.802015732018758e-07,0.6771703958511353,-2.548950672149658,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,3554,63,3491,registrant_name
-0.20394094288349152,edge_gold,0.026024699211120605,-0.22996564209461212,0.0089979844221846,2.8922809809446335,-3.096221923828125,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,3300,37,3263,registrant_name
-0.20394094288349152,edge_distractor,0.0023531466722488403,-0.20629408955574036,0.0008135954590000764,2.8922809809446335,-3.096221923828125,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,898,37,861,registrant_name
-0.20394094288349152,edge_random,-0.00019466876983642578,-0.2037462741136551,-6.73063132935466e-05,2.8922809809446335,-3.096221923828125,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,4105,37,4068,registrant_name
-0.20394094288349152,edge_nonqr_gold,-0.009210020303726196,-0.19473092257976532,-0.00318434493896169,2.8922809809446335,-3.096221923828125,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,3300,37,3263,registrant_name
-0.20394094288349152,edge_bottom_gold,0.00225675106048584,-0.20619769394397736,0.0007802668811758302,2.8922809809446335,-3.096221923828125,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,3300,37,3263,registrant_name
-0.00014710058167111129,edge_gold,7.867420208640397e-06,-0.00015496800187975168,4.6246631418948615e-06,1.7011877335171448,-1.701334834098816,City National Corporation,201461_1993.txt_registrant_name_72,3524,29,3495,registrant_name
-0.00014710058167111129,edge_distractor,-4.7682260628789663e-07,-0.0001466237590648234,-2.8028805809814e-07,1.7011877335171448,-1.701334834098816,City National Corporation,201461_1993.txt_registrant_name_72,341,29,312,registrant_name
-0.00014710058167111129,edge_random,9.536306606605649e-07,-0.00014805421233177185,5.60567562222523e-07,1.7011877335171448,-1.701334834098816,City National Corporation,201461_1993.txt_registrant_name_72,5096,29,5067,registrant_name
-0.00014710058167111129,edge_nonqr_gold,-1.311229425482452e-06,-0.00014578935224562883,-7.707729133289317e-07,1.7011877335171448,-1.701334834098816,City National Corporation,201461_1993.txt_registrant_name_72,3524,29,3495,registrant_name
-0.00014710058167111129,edge_bottom_gold,-1.1919473763555288e-07,-0.00014698138693347573,-7.00655990442172e-08,1.7011877335171448,-1.701334834098816,City National Corporation,201461_1993.txt_registrant_name_72,3524,29,3495,registrant_name
